Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDV44,8.365,1,190.7188,OUT017,1904.188,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCF43,8.51,1,141.947,OUT017,2004.058,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCY42,6.38,1,144.047,OUT013,3149.234,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
NCZ06,12.792854228644991,2,253.8698,OUT027,3297.7074,33,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDB29,16.7,1,115.1176,OUT035,1488.7288,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL28,10.0,1,231.7668,OUT013,460.7336,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDF57,14.5,1,168.6448,OUT045,2897.5616,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDE44,14.65,0,50.3692,OUT013,591.2304,31,High Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDU33,12.792854228644991,0,45.3402,OUT027,918.804,33,High Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDA08,11.85,1,163.8526,OUT017,1808.9786,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCC06,19.0,1,127.1336,OUT046,2812.3392,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDO32,6.36,2,45.806,OUT046,1165.15,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDU39,18.85,1,58.4562,OUT046,711.0744,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCK18,9.6,1,165.9184,OUT018,2972.1312,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI26,5.94,1,177.3344,OUT049,1605.9096,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
DRE37,13.5,2,189.9872,OUT046,1323.6104,21,Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
NCN26,10.85,1,117.5808,OUT010,351.5424,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDS16,15.15,2,147.376,OUT035,2197.14,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE40,15.6,3,62.4194,OUT018,804.9522,9,,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP03,5.15,3,122.9388,OUT017,2105.2596,11,,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDA27,20.35,1,253.9672,OUT049,3068.0064,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDJ12,8.895,1,208.8296,OUT049,5400.9696,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDT03,21.25,1,181.7608,OUT018,1102.5648,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF50,4.905,2,195.7768,OUT035,2956.152,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDC51,10.895,1,124.173,OUT045,1601.249,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCL55,12.792854228644991,2,254.604,OUT019,759.012,33,Viz,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
FDZ23,17.75,2,185.224,OUT035,6338.416,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDW24,6.8,1,50.2034,OUT045,1166.4816,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH21,10.395,1,156.9604,OUT035,4595.3516,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCQ41,14.8,1,193.5794,OUT010,390.1588,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDH48,13.5,3,84.554,OUT018,778.986,9,,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX11,16.0,2,183.6634,OUT035,2544.6876,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDK33,17.85,1,211.956,OUT013,4474.176,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDV36,18.7,1,127.102,OUT045,3289.052,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCW41,18.0,1,159.3604,OUT045,2059.9852,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDU32,12.792854228644991,1,120.8414,OUT019,852.8898,33,Low Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDE36,5.26,1,162.7868,OUT045,4258.4568,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDO27,6.175,3,94.9752,OUT045,1534.0032,16,,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW27,5.86,0,156.6314,OUT045,3257.7594,16,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ48,12.792854228644991,1,246.9118,OUT027,5681.2714,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDR11,10.5,0,161.1578,OUT013,1765.0358,31,High Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDV07,9.5,1,110.3228,OUT018,2763.07,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDO50,12.792854228644991,2,93.0804,OUT027,2940.1728,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDN04,11.8,1,178.2344,OUT017,2854.9504,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ08,12.5,2,81.8592,OUT045,1238.388,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDD05,19.35,1,119.3098,OUT018,1928.1568,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV60,20.2,2,195.011,OUT035,2749.754,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCG30,20.2,2,123.5046,OUT013,2739.1012,31,Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDX37,12.792854228644991,1,100.57,OUT027,5093.37,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW24,6.8,1,49.6034,OUT049,972.068,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
DRM48,12.792854228644991,2,39.1848,OUT027,559.272,33,Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDF46,12.792854228644991,2,116.7834,OUT027,4952.8862,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCY54,8.43,0,170.5422,OUT035,3621.2862,14,High Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDS35,9.3,2,64.6826,OUT017,774.9912,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDB04,11.35,1,88.3856,OUT035,1318.284,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCK05,20.1,2,59.3536,OUT017,918.804,11,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDT46,11.35,1,49.0008,OUT010,101.2016,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDP52,12.792854228644991,2,228.601,OUT027,7350.432,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCR17,9.8,1,117.5492,OUT017,1390.1904,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCN54,20.35,1,76.3328,OUT017,1312.9576,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDX12,18.2,1,241.2196,OUT035,6507.5292,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
DRL23,18.35,1,105.2938,OUT035,2036.6822,14,Low Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
DRN47,12.1,3,179.866,OUT045,3595.32,16,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDM25,10.695,1,174.0712,OUT013,2460.7968,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDF52,12.792854228644991,2,184.2292,OUT027,4560.73,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU21,11.8,2,33.1558,OUT045,543.2928,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDI15,13.8,0,263.5884,OUT017,2384.8956,11,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ09,15.0,1,46.4744,OUT018,543.2928,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW03,5.63,1,105.1306,OUT046,3135.918,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDA07,7.55,1,124.3072,OUT049,2695.1584,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDU39,18.85,1,57.3562,OUT017,1007.3554,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDI60,7.22,1,61.951,OUT045,1518.024,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDK33,17.85,1,211.656,OUT045,2556.672,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN01,8.895,2,177.437,OUT049,3528.74,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV38,19.25,2,54.6956,OUT013,163.7868,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCV06,11.3,2,194.2478,OUT013,2712.4692,31,Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDQ34,10.85,0,107.8622,OUT046,1058.622,21,High Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
DRK37,5.0,3,189.853,OUT045,4933.578,16,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
NCY53,20.0,3,110.2544,OUT013,1454.1072,31,,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDD53,12.792854228644991,1,43.7454,OUT027,671.1264,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDV49,10.0,1,264.6226,OUT049,4757.8068,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDY36,12.792854228644991,1,74.338,OUT019,146.476,33,Low Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDH34,8.63,1,185.7582,OUT046,3529.4058,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCD07,9.1,3,115.4518,OUT017,2390.8878,11,,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDB51,6.92,1,62.5852,OUT013,438.0964,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCH42,6.86,1,228.401,OUT010,229.701,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
NCI31,20.0,2,37.819,OUT035,439.428,14,Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDL56,14.1,2,87.1198,OUT035,2529.3742,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDG29,17.6,1,41.7454,OUT017,209.727,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ45,17.75,2,35.1216,OUT018,415.4592,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ38,8.6,1,191.653,OUT017,3795.06,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCO05,7.27,1,100.4384,OUT018,1970.768,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDW24,6.8,1,50.4034,OUT010,48.6034,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDN34,12.792854228644991,1,170.7132,OUT027,4904.2828,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDH46,6.935,1,103.1332,OUT049,820.2656,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDW39,6.69,1,175.137,OUT035,1235.059,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
DRK59,12.792854228644991,2,233.9616,OUT027,4452.8704,33,Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDU25,12.35,1,57.4246,OUT045,810.9444,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDC44,15.6,0,115.1518,OUT013,683.1108,31,High Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG17,12.792854228644991,1,246.2486,OUT027,8063.5038,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDI45,13.1,1,175.5054,OUT046,2451.4756,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDK08,9.195,2,100.1016,OUT013,1619.2256,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW36,11.15,1,107.1622,OUT035,423.4488,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL39,16.1,1,180.9318,OUT035,1984.7498,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDS13,6.465,2,266.1884,OUT013,5299.768,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDO57,20.75,2,161.5578,OUT049,320.9156,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDS37,7.655,1,115.7492,OUT017,2548.6824,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDV26,20.25,2,193.5794,OUT013,1950.794,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDJ22,18.75,1,189.7504,OUT013,2492.7552,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDC16,11.5,1,86.054,OUT049,1038.648,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCH42,12.792854228644991,1,231.601,OUT027,7580.133,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDD46,12.792854228644991,0,154.7998,OUT027,3383.5956,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDT25,7.5,1,123.2072,OUT035,1837.608,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDR34,17.0,1,229.1352,OUT045,4580.704,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ10,12.792854228644991,1,170.4422,OUT027,5000.8238,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRI03,6.03,1,177.9028,OUT046,4781.7756,21,Low Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDB58,12.792854228644991,1,143.7154,OUT027,4821.7236,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDQ03,15.0,3,235.6248,OUT049,1896.1984,19,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
DRD27,18.75,1,97.4042,OUT049,2281.6966,19,Low Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDK33,17.85,1,213.756,OUT018,3408.896,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRL23,18.35,1,107.5938,OUT049,1822.2946,19,Low Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDW32,18.35,2,87.1882,OUT045,515.3292,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCL05,19.6,1,44.677,OUT046,173.108,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
DRB01,12.792854228644991,2,190.053,OUT027,569.259,33,Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
NCL06,14.65,2,260.9594,OUT045,2878.2534,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDH10,21.0,1,195.3478,OUT018,1162.4868,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCO14,9.6,1,45.2086,OUT017,669.129,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDV03,17.6,1,154.4314,OUT049,2326.971,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDW52,14.0,1,166.4526,OUT017,4769.1254,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCZ30,6.59,3,119.1098,OUT017,964.0784,11,,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDY35,17.6,1,47.8402,OUT010,91.8804,20,Low Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDN31,11.5,2,191.353,OUT046,2277.036,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDX31,20.35,1,234.0958,OUT035,2570.6538,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCJ05,18.7,1,152.3682,OUT049,1677.1502,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDN56,5.46,2,143.8786,OUT017,4334.358,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ04,9.31,1,62.351,OUT049,822.263,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDJ44,12.3,2,174.9396,OUT035,1569.9564,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDI08,18.2,2,248.1092,OUT017,4233.1564,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDB59,18.25,1,200.0084,OUT018,1984.084,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY15,18.25,0,156.463,OUT045,938.778,16,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRO47,10.195,2,114.486,OUT017,2490.092,11,Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDW21,5.34,1,102.4358,OUT035,2010.716,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDZ14,12.792854228644991,1,123.1756,OUT027,3998.7948,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDM09,11.15,2,167.879,OUT045,2886.243,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDK43,9.8,1,126.302,OUT049,3036.048,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDE45,12.1,1,178.5002,OUT018,5552.1062,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR35,12.792854228644991,1,200.0742,OUT027,8958.339,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDT58,12.792854228644991,2,169.2816,OUT027,3523.4136,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDS57,15.5,3,141.547,OUT017,3006.087,11,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDF10,15.5,3,147.2418,OUT018,1324.2762,9,,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP03,5.15,2,122.1388,OUT010,495.3552,20,Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDT04,17.25,3,37.5822,OUT010,196.411,20,,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
NCW53,18.35,1,191.3162,OUT013,1346.9134,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDA39,6.32,1,38.5822,OUT010,78.5644,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
NCH29,5.51,1,96.7726,OUT035,2642.5602,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDU02,13.35,2,228.8352,OUT045,5267.8096,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX56,12.792854228644991,2,206.8638,OUT019,207.0638,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDT11,12.792854228644991,1,189.4556,OUT027,3567.3564,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCC18,12.792854228644991,0,173.2422,OUT027,2069.3064,33,High Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDA32,14.0,1,214.7192,OUT010,862.8768,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDU39,18.85,1,58.5562,OUT018,770.3306,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV27,12.792854228644991,2,89.3514,OUT019,177.1028,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
NCW53,18.35,1,190.6162,OUT045,3271.0754,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCZ42,10.5,1,237.0248,OUT013,5451.5704,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDO46,9.6,3,191.0872,OUT017,4349.0056,11,,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ57,12.792854228644991,1,147.476,OUT027,3368.948,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDZ36,6.035,2,187.724,OUT018,2050.664,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK38,6.65,1,150.0734,OUT018,3563.3616,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU51,12.792854228644991,2,178.7028,OUT027,4604.6728,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDS14,7.285,1,156.9288,OUT013,1571.288,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDQ40,11.1,1,175.4712,OUT049,2988.1104,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDE20,11.35,1,167.879,OUT049,4074.696,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDH58,12.3,1,113.1834,OUT046,3109.9518,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCK53,11.6,1,99.3042,OUT017,2281.6966,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDJ44,12.3,2,173.7396,OUT017,3663.2316,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN22,18.85,0,252.4724,OUT045,3271.7412,16,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH56,9.8,1,116.7492,OUT018,1621.8888,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK48,7.445,1,74.7354,OUT045,1128.531,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ40,11.1,1,177.2712,OUT035,2109.2544,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDH10,21.0,1,194.4478,OUT035,968.739,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDM21,20.2,1,259.2646,OUT045,3091.9752,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX12,18.2,1,239.2196,OUT045,3133.2548,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM51,11.8,1,102.4674,OUT013,2037.348,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG09,20.6,2,188.9556,OUT010,563.2668,20,Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
DRD37,9.8,1,45.306,OUT013,1304.968,31,Low Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDN21,18.6,2,161.0236,OUT046,483.3708,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCQ06,13.0,1,256.7014,OUT046,2805.0154,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDV52,20.7,2,118.0466,OUT046,1060.6194,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDC10,9.8,2,120.8098,OUT017,1325.6078,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX51,9.5,1,195.4452,OUT035,4502.1396,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCD54,21.1,1,144.6786,OUT049,2889.572,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
NCK18,12.792854228644991,1,164.1184,OUT027,3797.7232,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDZ01,8.975,1,104.099,OUT035,2476.776,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDT48,4.92,1,199.1084,OUT046,2182.4924,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDB40,17.5,1,145.8102,OUT049,1895.5326,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCC07,12.792854228644991,1,103.3964,OUT027,3050.6956,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDT52,9.695,1,244.6144,OUT049,3185.1872,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDK09,12.792854228644991,0,227.5352,OUT019,916.1408,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
NCQ30,7.725,1,123.7414,OUT010,121.8414,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
NCK18,9.6,1,164.9184,OUT013,2972.1312,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDV11,9.1,0,173.4054,OUT010,875.527,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDR25,17.0,0,265.6884,OUT017,2649.884,11,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDB26,14.0,1,52.364,OUT045,745.696,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRD01,12.1,1,55.8614,OUT017,1436.7964,11,Low Viz,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
FDG32,19.85,0,221.5772,OUT017,3558.0352,11,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY49,17.2,1,163.1184,OUT035,2807.0128,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDD26,8.71,2,183.3924,OUT035,2776.386,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDC22,6.89,0,192.682,OUT018,2703.148,9,High Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRD27,18.75,3,97.9042,OUT045,1686.4714,16,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDA44,12.792854228644991,1,57.793,OUT027,1754.383,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW01,14.5,3,154.4682,OUT013,1524.682,31,,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDV32,12.792854228644991,0,64.151,OUT019,316.255,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDK32,12.792854228644991,1,152.8682,OUT027,5031.4506,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCA05,20.75,3,149.4734,OUT013,2969.468,31,,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
